Nome;1000;1001;1002;1003;1004;1005;1006;1007;1008;1009;1010;1011;1012;1013;1014;1015;1016;1017;1018;1019;1020;1021;1022;1023;1024;1025;1026;1027;1028;1029;1030;1031;1032;1033;1034;1035;1036;1037;1038;1039;1040;1041;1042;1043;1044;1045;1046;1047;1048;1049;1050;1051;1052;1053;1054;1055;1056;1057;1058;1059;1060;1061;1062;1063;1064;1065;1066;1067;1068;1069;1070;1071;1072;1073;1074;1075;1076;1077;1078;1079;1080;1081;1082;1083;1084;1085;1086;1087;1088;1089;1090;1091;1092;1093;1094;1095;1096;1097;1098;1099;1100;1101;1102;1103;1104;1105;1106;1107;1108;1109;1110;1111;1112;1113;1114;1115;1116;1117;1118;1119;1120;1121;1122;1123;1124;1125;1126;1127;1128;1129;1130;1131;1132;1133;1134;1135;1136;1137;1138;1139;1140;1141;1142;1143;1144;1145;1146;1147;1148;1149;1150;1151;1152
11/08/2015;570.7806245;589.91133;495.1835548;774.9151824;683.229064;612.785324;611.40301;610.2837945;792.7952569;646.8161943;615.5620553;843.862776;710.3398744;808.086514;699.4721131;749.0779014;594.3704581;763.4792;643.4679803;688.8892356;674.8067557;574.3694422;563.951004;555.0608487;620.9837468;558.8023256;758.7266553;606.9155788;607.6761827;806.1915739;766.8521665;452.358258;577.638191;564.2547877;576.4285714;588.2197891;605.3637888;584.4212245;629.2808163;536.6781425;637.2171429;725.1083004;802.0497553;682.9771429;556.4953586;814.6761453;524.9570502;635.7063622;521.0342577;708.9109076;749.8959044;565.0640125;529.8325434;677.9183032;614.5612648;556.1005868;652.2997658;607.9051383;552.8727569;625.2649165;609.0032626;668.7867893;611.2852737;603.0131363;535.5947324;555.0367047;669.4310078;519.9559435;636.5788177;587.597551;634.1273317;656.0978903;685.9878345;579.9424635;621.1877424;773.4738486;586.3297959;724.1225605;760.9675214;734.1528861;809.44;589.0304212;632.7996756;513.4628752;630.1797932;648.7461351;693.1603306;648.6672145;588.4040323;652.2318367;734.5318108;630.1514143;588.1109285;639.5110357;664.7140613;564.6777685;562.7544605;633.5248169;715.440102;568.0907577;572.1395918;614.2885958;692.2105263;586.7782194;635.4942623;648.3723978;723.233279;674.9983008;771.3474715;718.4617913;680.1112985;751.6207178;622.2794235;716.4272;641.9057851;645.7781226;692.6216216;680.1478632;637.588697;745.9820513;673.6324278;719.978636;688.3947826;628.9343475;735.3491525;580.9748625;628.4090909;591.2111201;667.7869388;613.12969;649.6973479;608.8254098;672.3518072;599.5986949;673.7258719;645.4446228;707.5123153;618.5583673;780.7858963;585.3484965;603.9820555;584.2941176;726.8261224;713.328201;632.3012658;744.8321624;714.5352798;560.0619694;576.5598651;605.2767347;794.0244519;642.2211615;656.5340357
11/08/2015;571.3626902;586.8563218;495.6054817;760.9457167;679.4047619;615.8907104;604.1580268;608.7486166;781.7090909;648.848583;613.8118577;851.3809148;707.5981162;812.8905852;696.7839749;746.363275;597.5276461;762.0352;648.5073892;697.1513261;681.034564;572.7073565;556.9598394;552.8110488;615.2745937;553.0620155;778.2860781;609.356832;610.6460033;797.1414944;751.4987256;452.6516023;574.1934673;575.1598668;575.76;586.9416058;604.372171;580.8595918;621.5967347;532.572458;638.404898;731.4632411;792.9445351;686.4620408;549.5620253;811.7661927;521.2123177;640.3800979;528.6533442;725.9342215;752.3011945;568.5081967;522.7812006;676.6142969;616.8363636;551.3235541;651.6432475;602.5241107;551.771615;623.2100239;606.0252855;665.6312709;608.5235158;597.9129721;543.0671198;556.0065253;666.644186;519.6849543;641.7077176;580.8946939;615.8410381;634.4489451;663.702352;583.8314425;627.8657874;773.0210773;583.0563265;723.9203747;756.7820513;733.7433697;795.8979592;592.1302652;632.8702352;509.3957346;628.5409706;648.7306753;704.6438017;653.1224322;590.708871;651.5477551;730.1973899;625.9259567;588.8553821;651.1366723;671.7014925;561.9833472;564.6074766;637.908869;711.3746814;563.1232306;568.2636735;614.0403413;698.0754124;589.7782194;644.9622951;646.1896685;721.0970636;681.9634664;769.5831974;714.4700082;679.4730185;750.550571;620.0840673;712.7304;637.4355372;644.5764158;686.0982801;675.7196581;631.4607535;744.4324786;667.6604414;719.3229252;679.1747826;625.0848679;731.0084746;579.871956;626.4329738;587.6438356;662.4359184;612.7781403;640.4102964;609.1827869;668.3791165;599.0791191;674.7112733;640.0730337;708.3275862;618.4620408;776.8045879;583.0578258;603.733279;583.7912973;724.4571429;713.171799;628.9156118;744.0819672;714.4371452;555.1859083;576.6492411;604.684898;797.3937605;646.2354813;653.1401945
08/03/2016;670.8983187;614.2512315;630.4784053;760.8532655;708.0648604;662.7673692;704.993311;683.9217391;762.601581;717.7376518;707.5936759;825.6916404;730.4686028;785.3494487;643.2120974;785.1232114;648.7006319;782.8168;671.6461412;695.0717629;715.538099;681.716249;652.5236948;678.3642914;653.1984602;676.4348837;803.8548387;670.1218451;683.3964111;797.5667727;749.9048428;628.1881676;633.1876047;714.0499584;731.5526531;602.3195458;641.1450126;625.7028571;676.64;574.133707;721.5216327;722.1422925;789.3531811;690.5991837;632.7662447;818.1105845;652.8063209;685.2642741;668.8115824;733.662781;767.6766212;677.0148322;674.1200632;612.4713276;688.0166008;609.4241408;680.0335675;629.3992095;656.540783;608.0214797;684.9673736;640.8093645;669.9922899;614.6510673;646.2548853;628.37031;709.3697674;666.3881962;747.5410509;649.6081633;661.2765612;694.7223629;673.0324412;687.719611;736.3700543;752.6393443;652.7559184;749.4605777;762.8153846;741.0842434;758.6563265;639.8798752;670.2846715;582.4605055;672.1026253;699.4222945;718.4347107;697.2070666;650.5556452;706.0114286;735.7732463;665.546589;692.7345933;690.5449915;579.1288295;1003.13239;893.6525064;817.5101709;952.7009346;792.5512073;1165.355102;694.2769589;684.5137471;1015.72973;860.8442623;886.1380108;930.4168026;1200.566695;825.4681892;1108.765818;720.2200675;742.4021207;642.9959968;648.0744;643.8140496;650.8176881;685.981163;673.7478632;701.2708006;756.1094017;683.7275042;722.0172555;648.1982609;661.9247398;745.840678;721.3417125;673.6194145;657.0870266;692.9893878;680.3181077;685.049142;722.5565574;738.6923695;684.3964111;737.6853204;688.8378812;722.6937603;672.802449;780.306712;670.6576715;695.1704731;646.9460113;762.482449;743.2212318;665.5232068;770.3911007;760.4517437;630.2758913;650.8330523;654.837551;805.8254637;747.0047733;725.4724473
07/04/2016;608.4011209;582.1091954;565.7134551;742.4274809;656.679803;629.8665105;629.2516722;626.4055336;719.9652174;682.0898785;641.2442688;821.7208202;691.6742543;775.7472434;628.8829537;748.9833068;595.9984202;757.6712;623.6781609;682.2410296;664.1665357;604.3702506;587.6995984;609.9439552;609.1668092;585.9992248;795.9651952;615.1409922;638.5236542;770.6216216;683.0203908;537.548069;594.5946399;688.5886761;670.1983673;554.0859692;595.9002515;577.9093878;597.4702041;520.9343475;664.8457143;666.8110672;745.9828711;647.7428571;564.8312236;805.2503949;575.7787682;646.0106036;613.4249592;713.0141549;751.0887372;610.5058548;602.364139;598.9379419;613.2347826;534.4124057;626.518345;588.4450593;578.8425775;596.6618934;609.3841762;609.8461538;579.4001542;582.5361248;625.5573492;558.7022838;664.6751938;572.8620116;689.5853859;582.0693878;585.5961071;603.8194093;624.5336577;632.1774716;687.6858029;756.9758002;589.8906122;696.9765808;725.557265;709.7223089;715.7559184;571.3026521;613.5790754;535.8056872;610.716786;644.8755085;680.4322314;621.0197206;581.9758065;643.4742857;689.5448613;600.6414309;619.1939195;661.2631579;675.1759623;564.549542;575.6083263;634.7062653;695.491079;564.3646961;574.1102041;605.810706;667.4234093;600.7893482;684.1647541;637.614495;673.6941272;705.6992353;726.312398;689.9737058;684.5379427;722.8384992;590.7389912;634.5168;596.7884298;628.038014;652.3079443;657.9529915;659.688383;721.1683761;655.6825127;700.232539;610.2495652;607.4771817;705.6254237;644.7399843;624.7365177;609.1780822;653.0587755;639.2063622;625.2948518;642.9098361;683.2297189;615.2862969;687.8775345;633.329053;676.4614122;625.9689796;717.8122345;613.4240555;638.9404568;592.8227236;705.7844898;696.1815235;626.0658228;708.5815769;707.6699108;584.7920204;585.4957841;614.5257143;790.5370995;703.318218;652.2625608
16/06/2016;499.763811;512.7504105;447.2732558;707.0966921;595.1313629;570.4637002;502.548495;569.486166;735.6790514;625.940081;565.887747;842.6908517;643.4246468;798.3681086;652.5616654;739.009539;549.4944708;733.2392;584.2011494;642.2870515;625.6763551;477.8237672;494.7670683;511.9775821;559.6398631;483.8813953;785.4983022;555.7745866;581.2063622;815.6152623;715.4630416;379.200493;536.8358459;550.256453;534.3289796;495.8191403;526.7728416;520.482449;554.6416327;447.8590873;570.0277551;648.8466403;767.6427406;625.6432653;491.7308017;880.2764613;453.4619125;598.1084829;484.5399674;706.2697752;743.6604096;478.19516;440.0078989;643.2427337;570.2450593;482.9220453;538.9812646;540.43083;484.5130506;579.0684169;546.0399674;600.3135452;530.4703161;541.8045977;476.3474936;514.8311582;636.279845;420.8911056;588.7881773;514.2767347;529.5239254;541.9172996;593.2935929;545.9602917;591.8952676;806.4629196;511.4661224;690.2396565;709.9025641;687.4570983;743.1567347;535.9266771;602.5352798;447.1327014;588.760541;648.7469487;632.677686;612.5258833;539.0596774;631.1591837;727.5318108;574.6605657;536.7403451;648.2308998;632.5506677;523.2039967;549.0815633;629.2628153;702.5250637;535.6136553;514.0342857;590.412723;688.3935585;604.2082671;644.4352459;594.6985351;703.5880914;712.3279524;761.903752;723.2744454;691.4291737;742.3988581;623.1865492;695.7128;626.2413223;616.2707525;654.1351351;674.3136752;631.6978022;757.1957265;626.852292;733.8200493;628.6173913;604.4323459;697.0533898;547.4823252;581.8967643;549.1933924;616.9420408;589.2969005;586.5078003;556.4967213;624.6771084;591.0497553;647.8045418;566.0272873;676.8899836;577.8865306;788.3101105;530.3670008;542.7659054;529.3666398;733.7044898;689.6118314;575.3383966;738.7970336;703.9829684;511.4473684;523.618887;556.2465306;824.4848229;656.9061257;629.3557536
26/07/2016;546.5484388;571.1543514;502.4136213;752.4334182;642.9573071;626.0991413;564.8285953;622.2996047;778.9335968;668.540081;610.884585;870.3328076;710.8956044;843.8329092;710.1759623;770.2503975;587.6816746;778.032;640.0500821;683.7106084;661.2450903;536.7647534;536.211245;557.9255404;597.0624465;550.2813953;813.844652;602.2680592;625.1166395;846.2337043;757.7680544;428.4437141;576.9706868;583.0865945;582.8016327;544.3568532;588.7619447;565.2293878;598.404898;504.897518;617.7567347;705.3462451;799.0269168;673.7257143;541.5518987;892.2164297;494.5510535;633.774062;533.1680261;732.0108243;792.4112628;537.8883685;501.3222749;692.6810683;618.4426877;525.1911148;596.5253708;581.8695652;537.0073409;609.8854415;578.3743883;666.6086957;567.3145721;599.6387521;529.8292268;564.9796085;677.2162791;484.1313383;642.3390805;570.9738776;583.1759935;589.2253165;644.7080292;599.0056726;634.5802948;848.9156909;560.6497959;737.0320062;754.5777778;725.0304212;793.1657143;575.6045242;643.8004866;489.0529226;622.9220366;672.0162734;681.5785124;650.9071487;566.7540323;656.7053061;739.0856444;601.4783694;564.441249;673.5483871;672.8790259;559.5537052;590.3296517;663.5231896;732.8776551;575.3538718;566.6816327;621.9076804;737.4846819;626.1661367;671.5188525;627.2644564;743.7446982;734.5862362;792.8409462;758.5349219;710.4165261;769.5309951;652.7077662;727.16;660.346281;650.93173;684.5298935;702.5205128;655.9026688;786.3034188;669.0288625;748.6672145;679.1921739;629.1585268;735.0305085;582.0981932;612.5654854;576.2328767;650.6138776;605.7406199;616.3939158;597.2360656;651.0722892;615.6150082;689.1808597;635.9229535;730.2504105;624.2465306;810.0212404;587.0123362;586.4747145;564.8936342;762.0440816;729.6426256;616.1510549;770.2482436;737.8767234;561.975382;566.9485666;604.0914286;848.2352445;686.7541766;678.2228525
15/08/2016;650.6773419;675.5270936;614.1071429;830.6793893;741.3128079;714.4238876;690.1714047;706.0466403;860.4577075;759.3506073;716.7011858;902.2129338;783.9968603;883.3409669;778.4469756;832.7511924;676.6721959;853.4496;722.000821;764.150546;750.0832679;656.982215;650.0506024;677.806245;707.0804106;664.6751938;854.2283531;696.2532637;707.8711256;905.100159;841.8776551;569.1051767;688.9606365;679.3888426;685.2408163;662.3941606;684.8139145;672.6726531;714.0783673;627.0552442;713.484898;772.9272727;875.1353997;747.7077551;657.921519;935.9984202;629.8541329;728.4469821;642.0473083;789.6652789;855.3703072;643.3247463;623.0165877;763.2663001;722.0252964;650.4953898;686.2669789;689.3960474;656.6084829;708.1002387;692.0848287;762.8235786;684.5111796;702.2832512;648.1002549;687.4787928;790.3744186;635.9858687;724.4901478;692.6302041;690.297648;712.6202532;744.0040552;717.0769854;717.8293251;908.5480094;677.477551;812.2076503;823.2811966;820.1801872;869.6261224;655.5530421;709.4484996;597.7235387;701.1344471;732.2628153;749.0082645;722.4691865;669.8919355;738.4473469;820.8964111;709.9550749;677.3615448;733.9719864;741.3071485;651.8859284;658.242141;725.9723352;786.1801189;674.3588676;668.195102;693.8797517;780.8146112;700.4737679;739.4213115;713.1865844;796.0293638;776.375531;848.2079935;792.6121611;775.2546374;824.903752;712.5324259;792.9296;724.7710744;712.6524438;755.5438165;769.5700855;729.6844584;833.8564103;735.8556876;811.6967954;759.7173913;720.4827862;809.1533898;670.6292223;706.7033898;686.256245;746.4212245;707.5579119;715.9859594;698.5737705;734.626506;707.0089723;751.7161395;720.2351525;800.2832512;700.3085714;884.0594732;684.843485;681.677814;670.0016116;840.6563265;793.4197731;701.87173;831.3247463;810.2408759;664.8539898;664.7478921;692.5020408;871.6779089;757.3707239;773.3111831
23/12/2016;846.9111289;704.3899836;798.5490033;817.5419847;877.6305419;789.0921155;891.9264214;829.4007905;883.7462451;839.7481781;857.4869565;904.2839117;836.2849294;847.6463104;728.6362922;865.7170111;797.6508689;878.0432;816.7208539;803.2051482;837.0149254;879.8609539;787.0281124;839.5660528;759.9794696;866.2418605;869.5466893;819.229765;813.8996737;896.4880763;870.0518267;834.7296631;730.5502513;805.1090758;850.1371429;736.0486618;781.7057837;736.4506122;836.1289796;724.6661329;849.6995918;799.7320158;888.5685155;799.244898;796.2185654;886.771722;845.2042139;820.7699837;830.9632953;838.7676936;859.8523891;824.3083528;822.2022117;703.2655145;805.6339921;786.3813915;781.5995316;718.3075099;768.3980424;707.8289578;850.9371941;770.6555184;755.0107941;721.0229885;755.9779099;748.2618271;844.2868217;806.8653367;857.9679803;760.9853061;874.8077859;864.6126582;835.9148418;850.184765;895.7532971;808.3106948;839.2195918;843.1327088;876.682906;868.801092;864.3085714;766.274571;718.0754258;745.7306477;731.6754177;706.465419;768.1082645;758.3730485;748.9653226;698.5918367;778.8042414;766.1447587;807.5620378;740.2750424;753.256088;718.4970858;714.3041631;698.6248983;845.5581988;695.1190674;789.8008163;736.6625291;795.1437549;674.7965024;778.3303279;782.8064765;754.911093;766.6040782;819.3776509;764.7099425;761.6770658;776.637031;687.6397118;726.4504;708.5173554;697.1264546;781.7624898;742.242735;743.5361068;796.6153846;791.7385399;760.6211997;728.6956522;744.9239392;826.9525424;802.418696;772.3420647;758.0346495;775.8302041;781.822186;784.2714509;831.3836066;815.6080321;741.4274062;806.5296026;863.2070626;820.4055829;801.4914286;834.5437553;795.2559753;839.2495922;760.6567284;824.5020408;792.8225284;774.5341772;825.0546448;829.9294404;777.7716469;771.9586847;764.5640816;838.5472175;827.3070804;841.2455429
11/06/2017;486.1769416;511.6543514;435.9343854;682.1450382;581.8464696;566.8946136;489.3444816;553.0237154;713.4189723;618.0955466;544.9667984;823.7011041;631.9262166;796.158609;634.9489395;716.3744038;555.563981;708.4776;604.1781609;649.2808112;626.8405342;476.9539208;488.5919679;495.4811849;545.2540633;477.7503876;773.6027165;536.1871192;587.495106;781.3704293;701.6508071;368.5488907;536.4874372;511.9050791;529.4587755;501.3349554;506.0209556;518.2857143;538.9053061;432.356285;578.1412245;632.6324111;740.7479608;633.8628571;487.8742616;864.5987362;433.4132901;606.4836868;477.8034258;709.3022481;730.4880546;474.2404372;438.2432859;622.2380204;553.7027668;477.9388097;548.1007026;543.4972332;483.6215334;552.9268099;557.0203915;576.1647157;518.4880493;519.6715928;483.5420561;508.2618271;608.7155039;407.4846218;588.2093596;502.2391837;526.0948905;526.1848101;572.7680454;522.1839546;551.7858805;761.1693989;494.2146939;672.4894614;682.1418803;660.0109204;692.437551;545.7730109;609.6512571;449.5157978;572.2720764;680.2465419;653.8454545;621.9235826;520.9040323;642.6073469;735.9013051;574.2795341;525.6162695;624.4957555;648.5223881;514.9850125;549.1512319;640.5549227;677.6474087;549.7918401;501.1804082;589.6997673;667.6166536;623.2806041;644.8032787;588.616037;684.504894;684.0127443;749.2014682;730.3270337;668.1500843;728.3425775;610.0104083;658.2288;616.1090909;603.8836307;632.5462735;657.9931624;606.4929356;721.8418803;614.6358234;718.8430567;601.1817391;590.7854283;674.2567797;538.2466614;557.4399076;514.4190169;605.9673469;574.0122349;562.775351;532.0688525;598.9831325;586.4159869;626.5036496;554.3274478;664.5935961;551.5428571;737.4715378;518.9059368;524.1264274;495.8517325;691.5746939;671.1993517;546.4025316;712.0062451;691.7810219;494.7275042;497.277403;540.2016327;765.8785835;619.0206842;608.7066451
06/07/2017;469.5108086;510.6986864;434.4086379;682.1518236;574.1067323;561.1725215;484.0468227;568.284585;711.9209486;626.9651822;543.0229249;808.2129338;624.5659341;774.259542;630.3087196;714.6327504;556.3799368;727.8632;588.5935961;632.8081123;619.9536528;474.886823;493.7807229;498.5532426;538.9435415;476.9186047;759.950764;539.8938207;579.6663948;776.8426073;694.9779099;368.9005752;530.0217755;511.8992506;541.6138776;482.0510949;504.1743504;505.4897959;544.9240816;427.2530024;569.2653061;637.1249012;738.2977162;631.3093878;481.9831224;846.3151659;447.0267423;608.7316476;492.3132137;694.3846794;727.0614334;472.5433255;447.3720379;619.7211312;543.4031621;470.0486169;528.9898517;527.627668;472.814845;542.3261734;555.5562806;580.9807692;513.1989206;523.4901478;479.9906542;511.0758564;608.851938;421.5153782;577.1288998;500.2914286;511.8191403;523.4270042;563.6431468;532.6936791;568.3452289;749.1592506;482.5559184;666.7135051;687.5273504;669.8205928;697.3673469;531.3346334;596.4444444;439.1745656;573.5990453;659.8283157;650.2661157;604.8948233;523.5782258;655.6040816;709.2781403;560.9750416;512.1002465;612.4702886;638.5490966;508.6802664;543.0424809;634.8209927;668.2574342;538.438801;503.7404082;579.3141971;663.1005499;610.9721781;655.5672131;583.5003855;685.2316476;677.4069669;732.5057096;725.3566146;661.9510961;727.5693312;588.4139311;649.8856;594.2157025;598.5748642;624.8230958;650.9008547;598.7433281;711.0811966;607.2529711;709.4954807;595.5008696;576.7029624;660.9398305;532.3660644;552.0916795;524.6478646;600.3167347;550.278956;543.1911076;528.7622951;586.1036145;572.9706362;627.4266018;555.4085072;654.5385878;549.4693878;726.4035684;510.8797224;509.6125612;494.1659952;682.8636735;655.3679092;549.771308;709.2818111;681.4728305;494.8421053;496.9139966;541.802449;773.7495784;623.7398568;603.3606159
